AmbTemp_C_Avg,WindSpeedAve_ms,WindDirAve_deg,PwrMtrP_kW_Avg,RTD_C_Avg_Mean,Minute
5.498,0.568,147.2,0.0,1.9873,1117
5.535,0.603,142.0,0.0,1.9216000000000002,1118
5.469,0.422,139.7,0.0,1.9065,1119
5.46,0.222,82.4,0.0,1.886,1120
5.434,0.21,71.87,0.0,1.8488999999999998,1121
5.453,0.232,90.0,0.0,1.8666,1122
5.49,0.202,155.2,0.0,1.8529,1123
5.482,0.087,308.3,0.0,1.8656000000000001,1124
5.579,0.283,220.1,0.0,1.8777000000000001,1125
5.891,0.337,275.4,0.0,1.8981999999999999,1126
6.118,0.332,342.2,0.0,1.9215000000000004,1127
6.308,0.257,348.7,0.0,1.9076,1128
6.235,0.088,292.4,0.0,1.9602,1129
6.242,0.163,125.4,0.0,1.9250999999999998,1130
6.145,0.775,135.8,0.0,1.8672999999999997,1131
5.815,0.91,136.4,0.0,1.8527999999999998,1132
5.319,0.808,146.7,0.0,1.8348000000000002,1133
4.895,0.843,161.6,0.0,1.7899,1134
4.594,0.7,167.3,0.0,1.7494,1135
4.584,0.708,176.3,0.0,1.7157999999999998,1136
4.591,0.615,193.1,0.0,1.6882000000000001,1137
4.612,0.425,198.3,0.0,1.6623,1138
4.837,0.102,183.0,0.0,1.6469999999999998,1139
5.002,0.117,325.7,0.0,1.6166999999999998,1140
5.192,0.142,64.46,0.0,1.6225999999999998,1141
5.356,0.19,138.7,0.0,1.6113,1142
5.453,0.228,54.08,0.0,1.6037,1143
5.572,0.285,41.67,0.0,1.5907,1144
5.63,0.302,43.5,0.0,1.6143,1145
5.662,0.283,26.61,0.0,1.6439999999999997,1146
5.671,0.263,355.2,0.0,1.6690999999999998,1147
5.685,0.082,347.3,0.0,1.6793,1148
5.706,0.15,336.2,0.0,1.7106000000000001,1149
5.679,0.227,338.3,0.0,1.7677,1150
5.648,0.228,353.2,0.0,1.797,1151
5.664,0.283,25.27,0.0,1.798,1152
5.669,0.242,60.95,0.0,1.783,1153
5.736,0.302,72.0,0.0,1.7856999999999998,1154
5.731,0.285,109.7,0.0,1.7899999999999998,1155
5.669,0.33,129.0,0.0,1.7812999999999999,1156
5.617,0.227,67.14,0.0,1.7631000000000001,1157
5.562,0.195,33.16,0.0,1.7413,1158
5.502,0.273,329.5,0.0,1.7678,1159
5.466,0.28,68.8,0.0,1.7742999999999998,1160
5.396,0.235,113.6,0.0,1.7741999999999998,1161
5.393,0.125,60.06,0.0,1.8155999999999999,1162
5.413,0.162,11.05,0.0,1.8056999999999999,1163
5.571,0.292,320.7,0.0,1.8109000000000002,1164
5.664,0.385,322.6,0.0,1.9142,1165
5.764,0.488,321.9,0.0,1.9979,1166
5.693,0.303,348.6,0.0,2.0082999999999998,1167
5.621,0.205,49.83,0.0,1.9614999999999998,1168
5.541,0.382,63.81,0.0,1.9834,1169
5.586,0.59,108.5,0.0,1.9757000000000002,1170
5.564,0.8,136.2,0.0,1.9600000000000002,1171
5.229,0.567,132.0,0.0,1.9271999999999998,1172
4.746,0.232,129.9,0.0,1.8820000000000001,1173
4.556,0.107,139.9,0.0,1.8367,1174
4.551,0.153,315.1,0.0,1.8189999999999997,1175
4.574,0.227,348.1,0.0,1.8214,1176
4.742,0.088,343.5,0.0,1.8861999999999999,1177
4.833,0.133,249.1,0.0,1.937,1178
4.968,0.162,346.0,0.0,1.971,1179
5.227,0.155,359.1,0.0,1.9644,1180
5.35,0.115,31.9,0.0,1.9387,1181
5.46,0.248,5.401,0.0,1.9647,1182
5.616,0.388,39.13,0.0,1.9822000000000002,1183
5.589,0.617,48.39,0.0,2.0012,1184
5.449,0.678,60.8,0.0,2.0363999999999995,1185
5.227,0.552,83.8,0.0,2.0336000000000003,1186
5.225,0.352,81.2,0.0,1.9925000000000002,1187
5.181,0.258,170.5,0.0,1.9698999999999998,1188
5.242,0.438,43.24,0.0,2.0059,1189
5.506,0.635,60.49,0.0,2.0488,1190
5.518,0.578,62.82,0.0,2.0526000000000004,1191
5.52,0.695,52.13,0.0,2.0377,1192
5.448,0.53,55.43,0.0,2.0311999999999997,1193
5.476,0.982,47.52,0.0,2.0713,1194
5.495,0.938,42.61,0.0,2.0815,1195
5.415,1.192,44.48,0.0,2.1101,1196
5.397,1.125,47.77,0.0,2.1329000000000002,1197
5.609,1.012,51.49,0.0,2.1661,1198
5.732,0.855,55.82,0.0,2.1976999999999998,1199
5.745,0.532,72.74,0.0,2.2191,1200
5.811,0.827,58.52,0.0,2.2342,1201
5.938,0.853,60.45,0.0,2.2376,1202
5.955,0.665,63.7,0.0,2.3007,1203
5.986,0.502,81.1,0.0,2.3135,1204
6.032,0.258,61.76,0.0,2.3023,1205
6.05,0.738,35.24,0.0,2.3247,1206
5.927,0.823,22.89,0.0,2.3769,1207
5.868,0.443,37.32,0.0,2.3552,1208
5.721,0.412,139.0,0.0,2.3046999999999995,1209
5.563,0.527,157.0,0.0,2.2594000000000003,1210
5.609,0.573,163.8,0.0,2.2495,1211
5.533,0.348,173.3,0.0,2.2454,1212
5.441,0.638,173.9,0.0,2.2329,1213
5.218,0.857,169.4,0.0,2.2369,1214
4.941,1.388,165.1,0.0,2.2415,1215
4.581,1.382,164.8,0.0,2.2235,1216
4.283,1.023,163.5,0.0,2.2098,1217
4.118,1.008,172.2,0.0,2.1963999999999997,1218
4.218,0.943,154.6,0.0,2.2253,1219
4.651,0.67,144.6,0.0,2.3008,1220
5.069,0.557,183.7,0.0,2.3371000000000004,1221
5.15,0.595,173.5,0.0,2.375,1222
5.376,0.258,213.0,0.0,2.4532,1223
5.58,0.26,260.1,0.0,2.4566000000000003,1224
5.572,0.3,81.7,0.0,2.4682000000000004,1225
5.566,0.217,21.37,0.0,2.4263,1226
5.417,0.21,129.8,0.0,2.3880000000000003,1227
5.262,0.122,28.13,0.0,2.3228999999999997,1228
5.218,0.213,338.9,0.0,2.3259,1229
5.288,0.23,71.51,0.0,2.2901,1230
5.259,0.222,119.7,0.0,2.2527,1231
5.123,0.337,174.3,0.0,2.2231,1232
4.963,0.67,162.3,0.0,2.1957,1233
4.911,0.558,172.0,0.0,2.1917,1234
5.009,0.587,187.1,0.0,2.1819,1235
4.981,0.393,185.3,0.0,2.1959,1236
5.068,0.728,140.9,0.0,2.2297,1237
5.25,0.443,118.0,0.0,2.3165,1238
5.273,0.238,106.6,0.0,2.3014,1239
5.311,0.328,103.8,0.0,2.3473999999999995,1240
5.298,0.187,25.33,0.0,2.4044999999999996,1241
5.289,0.207,23.21,0.0,2.3954999999999997,1242
5.31,0.17,336.0,0.0,2.3971000000000005,1243
5.356,0.165,351.8,0.0,2.3747,1244
5.305,0.12,40.03,0.0,2.3751,1245
5.372,0.207,229.2,0.0,2.3669,1246
5.523,0.148,289.0,0.0,2.3775,1247
5.443,0.1,318.9,0.0,2.3347,1248
5.434,0.163,2.59,0.0,2.2592,1249
5.376,0.14,79.93,0.0,2.2349,1250
5.345,0.235,71.35,0.0,2.2298999999999998,1251
5.399,0.298,82.5,0.0,2.2036000000000002,1252
5.27,0.357,50.65,0.0,2.2125999999999997,1253
5.282,0.425,19.43,0.0,2.2027,1254
5.145,0.4,58.68,0.0,2.1622999999999997,1255
5.081,0.502,48.8,0.0,2.1737,1256
5.037,0.402,55.82,0.0,2.1734999999999998,1257
4.988,0.138,9.25,0.0,2.1567999999999996,1258
5.018,0.148,300.7,0.0,2.1017,1259
5.099,0.108,22.82,0.0,2.0951999999999997,1260
5.035,0.198,61.69,0.0,2.0742,1261
4.998,0.137,75.39,0.0,2.0492999999999997,1262
5.065,0.113,32.28,0.0,2.0481000000000003,1263
5.15,0.12,25.56,0.0,1.9989000000000001,1264
5.161,0.12,311.2,0.0,1.9780000000000002,1265
5.172,0.252,125.2,0.0,1.9378,1266
5.142,0.425,137.5,0.0,1.9151,1267
4.985,0.537,144.0,0.0,1.8908999999999998,1268
4.967,0.562,145.9,0.0,1.9154,1269
4.967,0.447,147.5,0.0,1.9527999999999999,1270
4.965,0.443,151.3,0.0,1.9768000000000001,1271
4.885,0.327,147.8,0.0,1.9676000000000002,1272
4.879,0.545,174.6,0.0,1.9692999999999998,1273
4.819,0.615,197.1,0.0,1.9908000000000001,1274
4.687,0.622,192.8,0.0,2.034,1275
4.585,0.408,202.6,0.0,2.0828,1276
4.647,0.298,208.9,0.0,2.1359000000000004,1277
4.665,0.312,195.4,0.0,2.1957999999999998,1278
4.705,0.398,182.0,0.0,2.2622,1279
4.711,0.332,186.0,0.0,2.3691000000000004,1280
4.777,0.287,163.4,0.0,2.475,1281
4.804,0.115,178.4,0.0,2.5912999999999995,1282
4.8,0.228,24.93,0.0,2.6662,1283
4.857,0.4,41.17,0.0,2.7352,1284
4.943,0.485,30.34,0.0,2.8223999999999996,1285
4.925,0.608,46.99,0.0,2.9249,1286
4.825,0.627,43.88,0.0,2.9880000000000004,1287
4.873,0.627,58.99,0.0,3.1078999999999994,1288
4.959,0.707,69.7,0.0,3.1793,1289
4.83,0.367,64.91,0.0,3.2701000000000002,1290
4.794,0.235,77.41,0.0,3.3219000000000003,1291
4.768,0.192,62.2,0.0,3.3927,1292
4.812,0.183,318.6,0.0,3.4535000000000005,1293
4.887,0.077,306.7,0.0,3.5214,1294
5.016,0.262,242.6,0.0,3.5794000000000006,1295
5.014,0.347,203.8,0.0,3.6225,1296
5.146,0.352,195.1,0.0,3.6778,1297
5.284,0.498,173.9,0.0,3.7393,1298
5.344,0.335,203.0,0.0,3.7815,1299
5.322,0.488,197.4,0.0,3.8639,1300
5.288,0.357,204.6,0.0,3.934,1301
5.295,0.465,180.3,0.0,3.9939999999999998,1302
5.212,0.428,175.1,0.0,4.0622,1303
5.243,0.355,171.8,0.0,4.137700000000001,1304
5.189,0.275,174.7,0.0,4.2109,1305
5.257,0.338,158.4,0.0,4.2826,1306
5.248,0.21,129.7,0.0,4.3361,1307
5.289,0.173,130.5,0.0,4.3866,1308
5.298,0.253,98.0,0.0,4.4439,1309
5.331,0.72,98.9,0.0,4.5074,1310
5.315,0.462,53.53,0.0,4.5793,1311
5.342,0.55,72.15,0.0,4.6489,1312
5.408,0.422,64.99,0.0,4.712,1313
5.443,0.385,71.89,0.0,4.762400000000001,1314
5.549,0.407,67.41,0.0,4.7999,1315
5.544,0.378,38.8,0.0,4.8426,1316
5.576,0.442,137.2,0.0,4.8951,1317
5.563,0.435,106.3,0.0,4.9548000000000005,1318
5.606,0.473,87.6,0.0,5.0044,1319
5.602,0.525,61.18,0.0,5.0456,1320
5.683,0.338,27.23,0.0,5.090999999999999,1321
5.661,0.34,36.05,0.0,5.1491999999999996,1322
5.655,0.358,34.84,0.0,5.1722,1323
5.748,0.238,23.68,0.0,5.226799999999999,1324
5.767,0.298,4.936,0.0,5.262200000000001,1325
5.823,0.195,27.72,0.0,5.3055,1326
5.852,0.248,48.61,0.0,5.3225,1327
5.826,0.457,49.52,0.0,5.3453,1328
5.855,0.452,47.85,0.0,5.360099999999999,1329
5.867,0.372,51.66,0.0,5.4014999999999995,1330
5.915,0.357,53.32,0.0,5.4201,1331
5.941,0.547,65.92,0.0,5.439500000000001,1332
5.96,0.642,54.06,0.0,5.477299999999999,1333
5.942,0.695,52.17,0.0,5.487499999999999,1334
5.97,0.685,55.79,0.0,5.5055,1335
5.957,0.517,52.34,0.0,5.5461,1336
5.981,0.325,55.8,0.0,5.5713,1337
5.991,0.258,53.25,0.0,5.5994,1338
6.115,0.188,358.4,0.0,5.6088000000000005,1339
6.111,0.262,71.65,0.0,5.618499999999999,1340
6.119,0.362,65.95,0.0,5.6317,1341
6.107,0.277,63.72,0.0,5.6249,1342
6.104,0.382,112.0,0.0,5.6426,1343
6.101,0.358,65.31,0.0,5.6635,1344
6.187,0.328,68.41,0.0,5.6735,1345
6.189,0.278,71.32,0.0,5.6833,1346
6.137,0.612,51.46,0.0,5.7063999999999995,1347
6.067,0.698,59.81,0.0,5.712000000000001,1348
6.013,0.383,84.5,0.0,5.7115,1349
6.007,0.352,75.72,0.0,5.7244,1350
6.049,0.363,93.4,0.0,5.7182,1351
6.013,0.412,83.7,0.0,5.7294,1352
6.03,0.532,82.9,0.0,5.7339,1353
6.052,0.462,59.39,0.0,5.7540000000000004,1354
6.117,0.512,79.28,0.0,5.7749,1355
6.116,0.318,104.6,0.0,5.774299999999999,1356
6.072,0.342,90.4,0.0,5.7782,1357
6.057,0.347,79.71,0.0,5.785200000000001,1358
6.169,0.55,70.52,0.0,5.782900000000001,1359
6.099,0.2,106.9,0.0,5.7945,1360
6.168,0.235,177.5,0.0,5.789,1361
6.137,0.183,171.6,0.0,5.8116,1362
6.129,0.092,145.7,0.0,5.8104000000000005,1363
6.174,0.262,224.1,0.0,5.811399999999999,1364
6.151,0.363,260.8,0.0,5.8187,1365
6.146,0.303,217.8,0.0,5.821299999999999,1366
6.163,0.32,210.5,0.0,5.830499999999999,1367
6.223,0.34,206.2,0.0,5.8325000000000005,1368
6.226,0.153,100.7,0.0,5.8512,1369
6.225,0.255,106.5,0.0,5.8559,1370
6.23,0.315,84.9,0.0,5.856399999999999,1371
6.212,0.3,96.0,0.0,5.8607,1372
6.165,0.347,119.9,0.0,5.868599999999999,1373
6.183,0.307,108.2,0.0,5.8706000000000005,1374
6.165,0.238,128.1,0.0,5.860799999999999,1375
6.162,0.268,232.9,0.0,5.8489,1376
6.199,0.432,207.7,0.0,5.8496,1377
6.194,0.662,234.7,0.0,5.8420000000000005,1378
6.223,0.463,217.6,0.0,5.889399999999999,1379
6.259,0.35,152.4,0.0,5.878,1380
6.257,0.578,100.0,0.0,5.8728,1381
6.196,0.322,102.4,0.0,5.865,1382
6.242,0.793,133.1,0.0,5.861,1383
6.24,0.5,76.29,0.0,5.8671,1384
6.228,0.347,83.8,0.0,5.8671,1385
6.192,0.228,168.4,0.0,5.8649,1386
6.204,0.29,51.61,0.0,5.8721,1387
6.227,0.317,290.3,0.0,5.87,1388
6.283,0.18,274.9,0.0,5.8907,1389
6.33,0.185,243.0,0.0,5.8917,1390
6.292,0.225,244.1,0.0,5.892999999999999,1391
6.325,0.308,331.6,0.0,5.8766,1392
6.315,0.382,98.0,0.0,5.872299999999999,1393
6.321,0.228,114.5,0.0,5.877699999999999,1394
6.291,0.185,90.1,0.0,5.877799999999999,1395
6.301,0.427,2.142,0.0,5.888399999999999,1396
6.377,0.315,358.1,0.0,5.923900000000001,1397
6.395,0.288,334.9,0.0,5.936699999999999,1398
6.397,0.465,355.2,0.0,6.0038,1399
6.389,0.805,44.07,0.0,6.018999999999999,1400
6.38,0.683,25.34,0.0,6.0177,1401
6.466,0.808,58.96,0.0,6.030699999999999,1402
6.489,0.753,50.39,0.0,6.0339,1403
6.438,0.79,63.69,0.0,6.022599999999999,1404
6.397,0.333,93.8,0.0,6.0309,1405
6.408,0.372,162.1,0.0,6.019999999999999,1406
6.414,0.182,258.8,0.0,6.034899999999999,1407
6.418,0.312,353.9,0.0,6.0267,1408
6.51,0.482,185.9,0.0,6.02,1409
6.425,0.225,115.9,0.0,6.0123,1410
6.392,0.148,122.3,0.0,5.9955,1411
6.419,0.432,116.6,0.0,5.975899999999998,1412
6.389,0.202,104.4,0.0,5.982000000000001,1413
6.354,0.495,153.2,0.0,5.967899999999998,1414
6.347,0.31,106.4,0.0,5.964999999999999,1415
6.28,0.293,128.0,0.0,5.950899999999999,1416
6.359,0.232,57.58,0.0,5.95,1417
6.327,0.195,148.9,0.0,5.948299999999999,1418
6.319,0.173,167.1,0.0,5.9418999999999995,1419
6.313,0.17,98.3,0.0,5.9354,1420
6.349,0.3,106.0,0.0,5.9286,1421
6.37,0.167,188.9,0.0,5.9284,1422
6.358,0.338,138.5,0.0,5.924,1423
6.36,0.157,198.3,0.0,5.9237,1424
6.402,0.158,129.4,0.0,5.922300000000001,1425
6.347,0.262,163.3,0.0,5.9252,1426
6.366,0.163,86.8,0.0,5.9174,1427
6.314,0.175,117.2,0.0,5.9298,1428
6.297,0.497,90.6,0.0,5.9399,1429
6.256,0.433,85.3,0.0,5.966600000000001,1430
6.323,0.518,82.4,0.0,5.9822,1431
6.291,0.718,95.1,0.0,5.9873,1432
6.302,0.408,97.8,0.0,6.001199999999999,1433
6.294,0.435,100.6,0.0,6.0119,1434
6.376,0.437,93.8,0.0,6.0200000000000005,1435
6.356,0.16,199.0,0.0,6.0318000000000005,1436
6.368,0.295,146.5,0.0,6.022,1437
6.332,0.187,77.67,0.0,6.021599999999999,1438
6.351,0.348,156.3,0.0,6.033799999999999,1439
